wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689847699000,1689847700000,9,4725535602357829632,1689847701712
1689847699000,1689847700000,10,4726028422330469338,1689847701712
1689847699000,1689847700000,11,4726107249391358104,1689847701712
1689847700000,1689847701000,1,4757893425214128128,1689847702731
1689847700000,1689847701000,3,4755568318066312988,1689847702731
1689847700000,1689847701000,4,4751158937407125125,1689847702731
1689847700000,1689847701000,5,4726016216900858311,1689847702731
1689847700000,1689847701000,6,4725957842827176012,1689847702731
1689847700000,1689847701000,8,4725526695249347774,1689847702731
1689847700000,1689847701000,9,4725535781458960081,1689847702731
1689847700000,1689847701000,10,4726028609231141092,1689847702731
1689847700000,1689847701000,11,4726107440047640728,1689847702731
1689847701000,1689847702000,1,4757893432587845632,1689847703743
